id,text,question_type,difficulty_score,topics,text_length,num_options
12,"12. Over the past year, output grew 6%, capital grew 2%, and labour grew 4%. If the elasticities of output with respect to capital and labour are 0.3 and 0.7 respectively, how much did productivity grow?",multiple_choice,,,243,4.0
13,13. The measurement of GDP includes,multiple_choice,,,250,4.0
14,"14. On January 1, 2001, the GDP deflator for Old York was 300, and on January 1, 2003, the GDP deflator had risen to 330.75. Based on this information, the annual average inflation rate for the two years was",multiple_choice,,,240,3.0
15,"15. In 2001 your firm's capital stock equaled $10 million, and in 2002 it equalled $15 million. The average depreciation rate on your capital stock is 20%. Gross investment in 2002 equaled",multiple_choice,,,244,4.0
16,"16. When a person receives an increase in wealth, what is likely to happen to consumption and saving?",multiple_choice,,,285,4.0
17,"17. A temporary increase in government purchases, given the level of output, will lead to",multiple_choice,,,361,4.0
18,"18. You have just purchased a new VCR to show videos to your customers. The VCR cost $500, and you depreciate the machine at a rate of 25% each year. You can borrow money from the bank at 10%, or receive 6% for depositing money at the bank. The expected inflation rate in the coming year is 5%. You used the company's own funds to purchase the VCR. The firm's user cost of capital for the first year is",multiple_choice,,,442,4.0
19,19. Which of the following would be part of the nation's capital account?,multiple_choice,,,345,4.0
20,"20. If Canada acquired net foreign assets of $50 billion in one year, this would be the equivalent of",multiple_choice,,,259,4.0
21,"21. Suppose velocity is 3, real output is 6000, and the price level is 20. What is the level of real money demand in this economy?",multiple_choice,,,167,4.0
22,22. If the interest elasticity of money demand is - by what percent does money demand rise if the nominal interest rate rises from 4% to 5%?,multiple_choice,,,178,4.0
23,"23. People have reduced their expectations of inflation from 5% to 3%, directly causing",multiple_choice,,,587,8.0
25,"25. If business taxes rise in a large open economy, it causes the current account to - and saving to -",multiple_choice,1.0,,7343,7.0
2,"2. Print your Last Name followed by first name in the appropriate space, and fill in the appropriate rectangle under each letter.",short_answer,,,129,
3,"3. Under ""Test Form"", fill in ""A"" as indicated al the top of this page (see example below), Please ensure thal you have entered the correct Test Form. _ Pe | 00254 5G ee) A : ee oe ' i} Raaesit wt aut bapa ay oh ip nae \ aed Vi o ee PT pea ma oma wk! i 2 6 eae we a DO NOT:MARK | Bios Beeps INTHISAREA |i on oF of ODES in eee cnr ean meer In gC BRANT ma 50000000 ell. 9) 00 0 0 O10 ORR a sean mum) | (OG) Gi} KLASTNAME: (3302509001. 4.) FIRSTNAME®: im a Giloipiel | || || Wags oa 0009000 0 00 Oo Be 00 00 ole OFOKGI 8 OC LOVO OG 06 OFFO 00 O16 OO) JOC] O00 P08 0806 0098 ofp ob ep 00 oll ow @ | COO CO RE ODEO OMOO Ceo.) joo)|OOo F008 00000 OM OR 90 Hf lob | 800 00 00 0008 O88 66 oao@ Gio | DUBOSNROROWAOODeH aD (oe) 0 00.0:8 0,0 010 00 DRO OD 6H 00) IDO | 1 oh +3 ECON 222 Cheat Sheet Notation: , Y = gross domestic product; C = household consumption expenditures J = total investment; G = government consumption expenditure; NX = net exports S = national saving; NFP = net factor payments from abroad CA = current acccount balance; KA = capital and financial acccount balance MPK! = expected future marginal product of capital; uc = user cost of capital i = domestic nominal interest rate; if,, = foreign nominal interest rate : r = real interest rate; A = total factor productivity d = rate of depreciation of physical capital; p;, = unit price of capital good . T = effective tax rate on capital income $s = savings rate; m= population growth rate; k = capital stock per worker e = real exchange rate; e, = nominal exchange rate M = stock of monetary assets; V = velocity of money P = domestic price level; Pr, = foreign price level Identities and equilibrium conditions: Y=C+I+G4+NX S=Y+NFP--C-G CA=NX+NFP CA+ KA=0 uc = (r + d) px MPKS = mo 1-7 AA AY AK AN AY ORR ON Ak = sAf(k) - (n+ d)k M Mé@ SS -SHhlyi P= ?p (y,4) V=PY/M €nP : e= a Pror i i Aen t= tror - -- en 13 oy 13",other,,,1879,
2,"2. Print your Last Name followed by first name in the appropriate space, and fill in the appropriate rectangle under each letter, 3, Under ""Test Form"", fill in ""A"" as indicated at the top of this page (see example below). Please ensure that you have entered the correct Test form. Z a 4 7 PIREIRT UA EREUN TY fp RDI? ea a gid Wht a LT PR ) © OOo OOD ON eae i eae) a0 7 1:0) © a Ne er PS RET ® |} ERORCHON BOROMO) (NG MER LCS A Ee ea | ido yo INTHIG AREA 8 OO OO OW ON iee i ae see aria OROMORORCMONON Jee yc ye a aa EXAM NORTON Cs oe ests AHDODVDOOWO aN ParaninenCe Meat e ant q || | 00.0 00 0 OL MRM enw ame me nmi) 11610 @ GN DDE | | | | | SiABIB VE aot UOROROROMOMOMOPONORONAT:{ WOHOROHONONO MEIOROIRTIGNGREI VOVSCH OB OW OY OO BRO HO) OO Bee NCKORGRCACHCHSHORCHON",multiple_choice,0.4583333333333333,,1491,5.0
2,2. The Golden Rule of the capital stock is the level of capital stock that (,multiple_choice,,,302,4.0
3,"3. In the basic Solow (neoclassical growth) model, if productivity does not grow in the long run (",multiple_choice,,,264,4.0
4,"4. For something to perform well as a medium of exchange, it must be (",multiple_choice,,,211,4.0
5,"5. Suppose that a default-free government bond with a face value $1000, a maturity of 2 years, and no coupon payment is sold at a price $920. The yield on the bond is: (",multiple_choice,,,211,4.0
6,"6. If the yield curve is inverted, the market participants expect (",multiple_choice,,,248,4.0
7,7. Lower interest rates increase the real quantity of money demanded (,multiple_choice,,,394,4.0
8,8. Suppose that the Central Bank of Canada announces an increase in the nominal interest rate. It is most likely to implement this change by (,multiple_choice,,,339,4.0
9,9. Which of the following variables is pro-cyclical and lagging real GDP? (,multiple_choice,,,160,4.0
10,10. Which of the following statements is not true about business cycles? (,multiple_choice,,,336,4.0
11,11. Which of the following would shift the LM curve up? (,multiple_choice,,,195,4.0
12,12. Which of the following would shift the FE line to the left? (,multiple_choice,,,287,4.0
13,13. The IS curve would unambiguously shift up if there were (,multiple_choice,,,446,4.0
14,"14. If people's expectations of inflation decrease from 6% to 3%, what will happen in the short-run? (",multiple_choice,,,564,4.0
15,"15. If government spending permanently decreases, what happens in the long-run to return the economy to a general equilibrium? (",multiple_choice,,,522,4.0
16,16. Relative purchasing power parity only holds if (,multiple_choice,,,259,4.0
17,"17. Assuming flexible exchange rate, which of the following statements is not true? (",multiple_choice,,,424,4.0
18,18. Suppose that the foreign real interest rate increases. The domestic NX curve will ____- and the IS curve will ____: (,multiple_choice,,,220,4.0
19,"19. In a fixed-exchange rate economy, if the central bank wants to maintain an overvalued currency it must (",multiple_choice,,,295,4.0
20,20. Which of the following statements is true? (,multiple_choice,,,451,4.0
21,"21. In a Keynesian model, a decrease in the Canadian money supply would cause the value of the Canadian dollar to _____ and net Canadian exports to _____ in the short run: (",multiple_choice,,,232,4.0
22,22. The Keynesian theory of nominal wage rigidity predicts that in the short-run (,multiple_choice,0.5416666666666666,,6797,4.0
3,"3. Under ""Test Form"", fill in ""A"". See example below. , ) sn , |.D. NUMBER FORM HEE . ®aO2S20R0 DO NOT MARK @ JPOVOBAHO (0) B pobebs IN THIS AREA JOVOTORG (6) GPGROPGEGHGR | EXAM G2) eS NUMBER HRB OROR STON SROROMO) tits 0) 0) 0) OOo LAST NAME FIRST NAME CODE 4 8 Giioove | ||| | Bagge || || lileos AXADOAAAADAHROE EXD OHO fa) i) bea CORBOHOBODOD OPS ERORD 8 B|} 08 @ GCOOODHROTDOH ONG OVOVOL) Ol Oan WO OBSMDOHOHOHODD F500 0000) po eee (GNGpaneyey | or epe BOHOHROH| O",multiple_choice,0.5,,9565,81.0
2000,"2000. (Note: please round your answers to the nearest three decimal places for all parts of this question.) b) Find the real income elasticity of money demand at the equilibrium level of money balances found in part a). c) The rate of inflation in this economy is defined as the growth rate of the nominal money supply minus an adjustment for the growth rate of real money demand arising from growth in the real output: _ AM AY ""uM UY Assume that real income is expected to grow by 5% over the next year, the interest rate remains constant, and the income elasticity of real money demand equals the value found in part b). Find out how much the central bank should increase the nominal money supply if it pursues an inflation target of zero inflation for the next year. Also, find the new level of nominal money supply in this economy. d) Does the quantity theory of money hold in this economy? State your reason by considering the new level of nominal money supply in part c) and given that P = 100, and Y = 2000. B3. The closed economy IS-LM-FE model (20 marks) A closed economy is described by the following equations: C4 = 100 + 0.5(Y¥ - T) - 500r I4 = 300 - 400r ma >= 10 + 0.5Y - 900(r + 7°) where Y is real output, P is the price level, r is the real interest rate, 7°, is inflation expectations, T is a lump-sum tax, C4, is desired consumption, /? is desired investment, and M is the nominal supply of money which is set by the central bank. a) Derive an algebraic expression for the IS and LM curves with the real interest rate, 7, on the left-hand side of the equation. Find also the AD curve, with real output, Y, on the left-hand side. b) Assume the expected inflation rate, 1°, is 2%, the real money supply, M/P, is 100, the price level, P, is 1, government spending, G, is 100, and the government budget is balanced. Using your results from part a), find the full employment level of output, Y, and the real interest rate, r. c) Now, suppose consumers and business owners' confidence weakened. In other words, consumers and business owners are not optimistic about the future of the economy. The change in behaviour from consumers and business owners is represented by a change in the constants of the desired consumption and desired investment equations. Altogether, the constants change by 18. Find real output, Ysp, and the real interest real, rsp, in the Keynesian short-run equilibrium. Using a graph of the IS-LM-FE framework, show and explain the transition from the initial equilibrium (part b)) to the short-run equilibrium, and the retum to the long-run equilibrium. Make sure to label your axes and curves and indicate clearly the shift of the curves. /Note: The constants of the two equations are added together when the IS curve is built. Therefore it does not matter how the 18 is added or subtracted from the desired consumption and desired investment equations. ] d) The authorities are aware of this lack of optimism in the economy, via the Consumer Confidence Survey and the Business Outlook Survey, and fear it will lead to a recession. They decide to act to keep output at its full employment level, Y. i. The government could use its fiscal policy (G and T). Calculate the change required in G and in T (two different cases). . ii. Instead, the central bank could use its monetary policy (M). Calculate the required change in M. B4. The open economy IS-LM-FE model (20 marks) A small open economy is described by the following equations: C4 = 600 + 0.5(Y - T) - 600r 14 = 400 - 400r NX = 600 - 0.25Y - 50e M4 >= 0.5Y -1000(r + 1°) where Y is real output, P is the price level, r is the real interest rate, e, is the real exchange rate, 1°, is inflation expectations, T is a lump-sum tax, C 4 is desired consumption, I% is desired investment, NX is net export, and M is the nominal supply of money which is set by the central bank. a) Derive an algebraic expression for the IS and LM curves with the real interest rate, r, on the left-hand side of the equation. Find also the AD curve, with real output, Y, on the left-hand side. b) Assume the expected inflation rate, 7°, is 5%, the real interest rate, r, is 3%, the real money supply, M/P, is 1000, the domestic and foreign price level, P and Pror, are 1, government spending, G, is 300, and the government budget is balanced. Using your results from part a), find the full employment level of output, Y, and the real exchange rate, e. ce) Assume this economy has a flexible exchange rate regime. The central bank decides to decrease the nominal money supply to 950. Find real output, Y>p, and the real exchange rate, esp, in the Keynesian short-run equilibrium. d) Using the open economy IS-LM-FE framework, show and explain the initial equilibrium, the short-run equilibrium, and the return to the long-run equilibrium. What would have happened instead if it was a fixed exchange rate regime?",multiple_choice,0.5,,4880,0.0
1,"10f9 QUEEN'S UNIVERSITY DEPARTMENT OF ECONOMICS WINTER TERM ECON222 001 AND 002 INSTRUCTORS M Kennedy and S Chilongo 20 April 2019 e This examination is THREE HOURS in length. e Please answer all the questions in the answer booklets provided. The following aid is allowed: Non-programmable hand calculator Casio 991. No other aids are allowed. e The exam consists of two parts, A and B. e Part A consists of short questions. Do FOUR of the five questions. Each question in Part A is worth 10 marks for a total of 40 marks. e Part B consists of long questions. Do THREE of the five questions. Each question in Part B is worth 20 marks for a total of 60 marks. e The total number of marks is 100. e Please read the questions carefully. e For questions that involve a numerical part be sure to show your calculations and intermediate steps. e Put your student and section number on the front and all pages of all answer booklets. e You are to hand in your exam paper with your booklets. GOOD LUCK! PLEASE NOTE: Proctors are unable to respond to queries about the interpretation of exam questions. Do your best to answer exam questions as written. This material is copyrighted and is for the sole use of students registered in ECON222 and writing this exam. This material shall not be distributed or disseminated. Failure to abide by these conditions is a breach of copyright and may also constitute a breach of academic integrity under the University Senate's Academic Integrity Policy Statement.",multiple_choice,1.0,,1493,0.0
14,"d) The government has hired a number of ""supply-side"" economists who convince the finance minister to cut the income tax rate to 0.20 in an effort to increase employment and output. Use your model to find the levels of labour demand and output. Has this policy been effective in increasing employment and output?",other,,,312,
15,e) What has happened to the real wage paid by the employer and the after-tax real wage received by workers? Provide a brief explanation of your results focusing on supply and demand changes.,other,,,190,
22,"3 of 9 identity, find an expression for gross investment (7,). Discuss briefly how depreciation affects gross investment.",other,,,121,
26,"d) Continue to assume that new capital has a depreciation rate of 5%. At the same time, managers discover that the existing capital stock is actually in better shape than previously thought because of the effectiveness of past repairs. The result is that the depreciation rate on existing capital is now 9%. Based on this information (and still assuming that new capital's depreciation rate is 5%), find the new level of investment. How does it compare to the levels you found in parts b) and c)? What conclusions do you draw about the effect of each type of depreciation on investment?",essay,,,586,
30,"a) Show the initial general equilibrium point graphically. What is the short-run effect of expansionary monetary policy on output and the real interest rate? Also, show this graphically. Label the graph clearly.",other,,,211,
31,"b) Consider the economy's adjustment to the long-run equilibrium. What effect from the short-run triggers the long-run effects of the policy in the economy? Briefly describe how the economy adjusts to the long-run equilibrium and show the effects on output, the real interest rate and employment on the same diagram as part a).",essay,,,327,
32,c) What can you conclude about how a change in the nominal money supply affects real economic variables? What is the economic term given to this scenario?,essay,,,154,
38,"a) Government spending is 25 and the budget is balanced. The real interest rate, r, is 5%. First assume a closed economy. What is the goods market equilibrium condition? What is the equilibrium level of GDP (Y), consumption (C¢) and investment (I¢)? Check that the components sum to GDP.",other,,,287,
40,c) Is the small open economy a borrower from or a lender to the world?,other,,,70,
48,a) Which bond would be less attractive in the international financial markets? Do we observe an appreciation or a depreciation of the Canadian dollar against the euro and why?,essay,,,175,
49,"b) Based on your answer in part a), what is the effect on German net exports and Canadian net exports?",other,,,102,
53,"Cnom What would be the forward exchange rate, eh om» for the return on the bonds in the two countries to be equalized? Compared to the spot rates, what does this value tell you about the expectation of investors regarding the Canadian dollar against the euro? Give two necessary conditions or assumptions that should be",other,,,319,
70,"a=0.5; y, =100; y, = 105; and r=5% Based on this information, find the values of c,and c,, and verify that they satisfy the inter-temporal budget constraint; that is, verify that the PVLC = PVLR. As well, find the level of saving for this household. What is unique about the levels of c,andc, that you found?",other,,,308,
71,d) What would happen to present and future consumption if the real interest rate rose to 10%? What effect is operating here?,other,,,124,
72,"e) Go back to the situation prior to the change in interest rates (that is, assume that r= 5%). Find the effect on present consumption when the household has an initial level of wealth of 10. Suppose instead that the household received that wealth in the future; that is, initial wealth is now zero. Does the effect on present consumption differ and if so why?",essay,,,360,
79,"b) Government spending (G) is 17 and the government has a budget surplus of 3. The real money supply is 60 and is equal to its nominal value of M. Based on this information find the level of output and then the real rate of interest (r). Next find the levels of consumption and investment, and then verify that they add up to the level of output that you found. Finally, what is the price level in this economy?",other,,,411,
81,"d) Suppose that the central bank decides to keep the nominal money supply constant at the level mentioned in part b). Describe briefly the process by which the economy returns to equilibrium. Now find the new values of the real interest rate and the price level? In the new equilibrium, what has happened to the actual rate of unemployment?",essay,,,340,
82,"e) With the economy doing well in the wake of the structural reforms and an election looming, the government decides to balance the budget by lowering taxes. Find the long-run effect on the real rate of interest. What has happened to the price level compared with what you found in part d)? Suppose that the central bank wanted the price level to be at or below what you found in part b), should the central bank be concerned about the effect of lowering taxes?",other,,,461,
85,The following equations describe an open economy with a fixed exchange rate:,other,,,76,
86,"C? = 30+0.5(Y -7)-200r"" I' = 40+200r"" NX =21,5-0.1¥ ~5e = =15.5+0.6Y -400r"" P eomt e= en aon",numerical,,,92,
89,"a) Using the first three equations, derive an expression for the IS curve for this economy, with r"" on the left hand side. Derive as well the LM curve, again with the r""on the left hand side. Finally, derive the AD curve for the economy but write it out with the real exchange rate on the left hand side. Looking at the equation for the real exchange rate that you derived from the AD curve, describe how it responds to government spending and taxation?",multiple_choice,,,453,0.0
91,"c) Assume that the values you calculated in part c) represent long-run equilibrium values. Based on your model, calculate what would happen in the short run if the foreign price level (P.) were to rise to 1.1. In particular, find the short-run levels of Y, M/P and e. In the short run, there will be two competing effects on net exports; what are they? In the short run, do net exports rise or fall?",other,,,399,
92,"d) In the long run, what happens to Y, P and e? Has the domestic economy been able to insulate itself from the foreign price level shock? What effect is being illustrated in this question?",other,,,188,
105,"b) Using the above evolution of capital equation, what is the steady state condition for this economy? Assume that the goods market is in equilibrium and that saving is sY,. Also, assume that:",other,,,192,
108,"d) Solve for the Golden rule of capital per effective unit of labour, kg. What is the saving rate needed to achieve kg in the steady state?",numerical,,,139,
109,"e) Suppose that the economy experienced a surge in population growth such that n increased. What is the effect of this change on the steady state level of capital per effective labour, k*, y* and savings? Provide a brief explanation for your result.",other,,,249,
113,The following 4 equations describe the main behavioural relationships for a small,other,,,81,
115,"M p =5+4+0.5Y -400r"" C4 = 25 + 0.8(¥ -T) - 200r"" 1? = 30 -200r"" NX* = 20-0.1Y -5e Pror",numerical,,,86,
118,"b) You are given G=10 (and that the government's budget is balanced), fullemployment Y = 100, the money supply (M) = 100 and the domestic price level (P) is 2. What is the world interest rate, r""? What is the value of the nominal exchange rate (€p9m) when the foreign price level, Pe, is 1? What is the value of net exports?",other,,,324,
119,c) Suppose consumer confidence falls in the economy and this is reflected by a decline in the constant term for desired consumption from 10 to 5. Which curve shifts as a result of the fall in consumer confidence? What are the new values for the real and nominal exchange rates in the short run? Did the nominal exchange rate appreciate or depreciate?,other,,,350,
120,d) What is the new level of net exports in the short run? Did net exports increase or decrease? Does the status of the country change in terms of being a net lender or borrower?,other,,,177,
121,e) Describe how the economy returns to its full employment level? Be sure to describe what happens to the /S curve. What is the economic term for this mechanism that exists in a small open economy with a flexible exchange rate regime and not in a closed economy?,essay,,,262,
122,"f) Suppose the government and central bank both wanted to intervene in response to the loss in consumer confidence. As an economist consulting the two institutions, which one would you advise to intervene in the economy and why?",essay,,,228,
8,a) Under what conditions would the above production function exhibit constant returns to scale? Briefly explain the implications of constant returns to scale.,essay,,,158,
9,"b) Assume now that there are constant returns to scale and that capital's share in output is 25%, Supposing that the saving rate is 20%, the depreciation rate is 3% and the population growth rate is 2%, calculate the steady-state level of capital per worker for this economy. Find as well the level of output per worker and consumption per worker in the steady state?",other,,,367,
10,"c) Based on the information given in part b) solve for the ""Golden-Rule"" level of capital per worker and then consumption per worker. How do these values compare to the level of steady-state capital and consumption per worker you found in part b). If the actual saving rate were to rise, would steady-state consumption per worker rise?",essay,,,335,
18,"a) Derive an analytical expression for the desired stock of capital (K¢). Using the appropriate diagram, discuss briefly how the desired stock is determined. Based on the expression you found for K?, derive an equation for desired investment (/4) in terms of r, d, pg and t.",essay,,,274,
19,"b) Using the following values r = 4%,t = 5%, Py = 1,andd = 2%, calculate the desired level of capital stock. Based on your findings, find the current level of desired investment?",numerical,,,178,
20,"c) Now assume that the price of capital, the depreciation rate and the real rate of interest were constant. Analyze the effect of fall in the effective tax rate on desired capital stock by using the diagram you developed in part b). How does lowering the tax rate affect the level of investment?",essay,,,295,
22,"a) At the beginning of the year, you are expecting the Canadian dollar to depreciate by 3% over the coming year. Based on this forecast, which investing choice yields the higher return?",other,,,185,
23,"b) What would your expectation of the future CAD/GBP (e*,,) have to be in order to eliminate all arbitrage opportunities (that is, to leave you indifferent between investing in Canada or the UK)?",other,,,195,
24,"c) Using the definition of the real exchange rate, under what conditions would relative purchasing power parity (PPP) hold? Assuming flexible exchange rates and relative PPP, what would be the implication for the Canadian dollar if the inflation rate in Canada were 5% and that in the UK, 6%.",other,,,292,
30,"a. Using just diagrams and assuming that the exchange rate is fixed, describe briefly the process by which the economy moves to its new long-run equilibrium. What has to happen to the real exchange rate and why?",essay,,,211,
31,"b. Again, using just diagrams but assuming that the exchange rate is flexible, describe the process by which the economy moves to its new long-run equilibrium. In this case you can assume that the central bank wants to keep the price level constant. What is the effect on the real exchange rate?",essay,,,295,
32,"b) For long-run equilibrium, does it matter whether the exchange rate regime is fixed or flexible? Does the exchange rate regime as well as the monetary policy assumptions matter for other variables in the economy? Briefly explain.",essay,,,231,
33,Note that you can use the same diagram to describe both adjustment processes.,other,,,77,
45,"b) You are now to consider the effect of the introduction of a minimum wage 5% higher than the equilibrium wage you found in part a). Calculate the effect on the demand for labour? If the labour supply equation remains unchanged, calculate the unemployment rate.",other,,,262,
46,"c) You will notice that the policy will create unemployment. In this case, the government decides to introduce measures to raise productivity so as to encourage firms to hire back the workers who became unemployed at the now higher wage. Use your model to develop an equation that will show by how much productivity would have to rise in order to achieve that result. Then calculate the desired increase in productivity. In percentage terms, by how much would productivity have to increase to achieve the goal?",essay,,,510,
47,"d) Consider the unemployment rate that you calculated in part b). Suppose that the actual unemployment rate you observe is roughly half the rate you derived from your model. In words, what would explain the difference?",essay,,,218,
59,"d) Suppose now that the company for which he works has been quite successful and as a result it offers the employees a choice between a one-time payment today of 5% of their current income (note that this does not affect his current income level) versus a 5 percentage point increase in their pension from 75 to 80% of their current income, which the consumer will receive in the future. Use your equation to calculate the effect on present and future consumption of each option.",other,,,479,
60,"e) As the union representative, you are asked to evaluate these two options. Which one would you choose and why? Would your decision change if the weight on present consumption were less than that on future consumption or if the interest rate rose? .",essay,,,250,
82,"b) Given the following values,G = 80,M =50,P = landa® = 0, and assuming the government budget is balanced, calculate the long-run equilibrium levels of Y andr for this economy. Find as well the level of C¢ and /¢ and verify that the components of GDP add up to the level of Y you found.",other,,,286,
85,"c) Suppose that instead of balancing its budget, the government decides to run a budget deficit equal to 5 by keeping its spending constant at G = 80 and lowering taxes. (Assume Ricardian Equivalence does not hold and all other variables are held constant.) Calculate the short-run and long-run effects that this would have on Y,r and P. Find the values of C¢ and /@ associated with new long-run equilibrium.",other,,,408,
86,"d) Assume that the government reverts to a balanced budget, G = T = 80. Suppose now that 7° rises from 0 to 2%. Calculate the short-run effect that this would have on Y,r and the nominal rate of interest. Calculate what would happen to the price level, P, in the long run if no policy actions were taken.",other,,,304,
87,"e} Suppose the government believes that it would take too much time for the price level to adjust. To return more quickly to long-run equilibrium after the increase in inflation expectations described in part d), calculate by how much government spending, G, would have to change, so that in the new long-run equilibrium, the price level remains unchanged at 1.",essay,,,361,
91,"C4 =35+0.5(¥ -T)-250r"" I? =40-250r"" NX4 =25.28-0.1¥ -2e ci 8+0.8Y -500r"" P ame e =< 10m Pron",numerical,,,92,
94,"c) Suppose that the foreign economy becomes overheated with the result that the foreign price level increases from 1.25 to 14%, What would be the short and longrun effects on the economy? Find as well the new value of the nominal exchange rate. What phenomena are being illustrated by this question?",other,,,299,
95,"d) Go back to the situation where the foreign price level (P,,,) is once again at 1.25. Now suppose that the central bank, worried that the economy may be overheating, decides to decrease the nominal money supply from 100 to 99.5. Calculate, using the above model, what would be the short-run and then the long-run equilibrium values for output (Y), the real exchange rate (e) and the nominal exchange rate (e,,,,). What is the process that drives the economy back to equilibrium?",other,,,480,
105,"b) Total taxes are 10 and the government is running a deficit of 5. The foreign price level (P.,.) is 1.25 while the nominal exchange rate (e,,,,) is 1.0. The real and nominal money supplies are equal to 100. If the world real rate of interest is 2%%, what would be the level of output (Y) and net exports (NX). Is this economy a user of foreign saving? Find as well consumption and investment and verify that the components of GDP add up to the value of Y that you found.",other,,,472,
110,"b. Areduction of government spending of 0.25. In order to help the government make an informed decision, calculate separately the short- and long-run effects of each policy option. [Hint: Make your comparisons to the original values of Y and NX that you found in part b.]",other,,,271,
111,"d) Based solely on the short-run effects on the economy and the trade balance, which policy would you recommend? Now considering only the long-run effects on the economy and the trade balance, which policy would you recommend? Be sure to support your answers with sound economic analysis. In the end, which policy would be the more successful?",other,,,343,
3,"3. Under ""Test Form"", fill in ""A"" as indicated at the top of this page (see example below), Pleasc ensure that you have entered the correct Test Form, ; LLD.NUMBER | Ca EER SC oy OW) C oR ORR Yen Xo ay PA ya @ gopagog one DO NOT. MARIS) tos 8 OO O16 OW. © Aa miami nT GaN 3.010 OO ©} 6 AIR MNCmanamnnars cain | Aca Doo oO 00 eas | 99000000 at || | 1 d SLAST NAME ; _. FIRST NAME"" f aa OO",multiple_choice,0.0963855421686747,,870,5.0
1,1. The growth accounting equation (,multiple_choice,,,255,4.0
2,"2. Over the past year, output grew 3%, capital grew 4%, and labour grew 3%. If the elasticities of output with respect to capital and labour are 0.3 and 0.7 respectively, how much did productivity grow? (",multiple_choice,,,240,4.0
3,"3. In the steady state of the Solow (neoclassical) growth model, if productivity does NOT grow, (",multiple_choice,,,263,4.0
5,5. Conditional convergence means that in the long run (,multiple_choice,,,388,4.0
6,"6. For something to satisfy the medium of exchange function of money, it must be (",multiple_choice,,,210,4.0
8,"8. When prices rise rapidly, (",multiple_choice,,,218,4.0
9,9. The tendency of many different economic variables to have regular and predictable patterns across industries over the business cycle is called (,multiple_choice,,,212,4.0
10,10. The fact that business cycles are recurrent but not periodic means that (,multiple_choice,,,593,4.0
11,11. One of the reasons for less volatility in the economy since the second world war is (,multiple_choice,,,212,4.0
13,13. A rise in the price of a bond causes the yield on the bond to (,multiple_choice,,,177,4.0
14,"14. A temporary decrease in government purchases causes the realinterest rateto = and output to ~------_sin the short run, before prices adjust to restore equilibrium. (",multiple_choice,,,227,4.0
15,15. Keynesian economists think general equilibrium is not attained quickly because (,multiple_choice,,,240,4.0
16,16. Which of the following changes shifts the AD curve to the left? (,multiple_choice,,,253,4.0
17,17. The real exchange rate is (,multiple_choice,,,331,4.0
18,"18. When the British pound rises in value relative to other currencies, then (",multiple_choice,,,265,4.0
19,19. Which of the following changes would cause Canadian net exports to increase? (,multiple_choice,,,279,4.0
20,"20. The Canadian interest rate is 4 percent and the U.S. interest rate is 6 percent. If the interest parity condition holds, we should expect (",multiple_choice,,,338,4.0
21,21. The net export crowding out effect refers to a situation in which (,multiple_choice,,,422,4.0
22,22. Which of the following statements about the effectiveness of the fiscal and the monetary policies in response to a recession in a small open economy with flexible exchange rates is true? (,multiple_choice,,,490,4.0
23,23. Which one of the following describes the traditional Keynesians' rationale for the positively sloped SRAS curve? (,multiple_choice,,,458,4.0
25,25. The theory that firms will be slow to change their products' prices in response to changes in demand because there are costs to changing prices is called (,multiple_choice,0.9036144578313253,,6042,4.0
3,"3. Under ""Test Form"", fill in ""A"" as indicated at the top of this page (see example below), Please ensure that you have entered the correct Test Form, _ ere 9 ORO O08 OT amen (|| |e O1@ OO ©: Oger ye wi 'Ne AAT ben 8 OROKORORORORON J) 2 nena se A eM Ne oi pit EXAM GRORORUROMOPOMOL 0 8 SOU MONI MGS i Rae 9090000 ay | LAST NAME FIRST NAME: Pp ie DHODODAW HOO",multiple_choice,,,830,4.0
1,1. Total factor productivity growth is that part of economic growth due to (,multiple_choice,,,238,4.0
3,3. Steady-state investment per worker is positively related to the capital-labour ratio because the higher the capital-labour ratio (,multiple_choice,,,419,4.0
5,5. The fact that countries' GDP per capita does not converge indicates that (,multiple_choice,,,366,4.0
7,7. Which of the following statements about M1 and M2 is not true? (,multiple_choice,,,196,4.0
9,9. Which of the following variables is procyclical? (,multiple_choice,,,131,4.0
10,10. Industries that are extremely sensitive to the business cycle are the (,multiple_choice,,,247,4.0
12,12. Which of the following will shift IS curve down and to the left? (,multiple_choice,,,218,4.0
13,13. Suppose Bank of Canada sells government bonds to the banks and public. This will cause (,multiple_choice,,,214,4.0
14,"14. You have just read that Australia has suffered a drought, destroying its wheat crop for this year. The effect of this adverse supply shock on Australia would probably be (",multiple_choice,,,514,4.0
15,15. Which of the following best describes the classical and the Keynesian views on the monetary neutrality? (,multiple_choice,,,604,4.0
18,"18. In an open economy, an increase in net exports because of increased demand for domestic products by foreigners should cause the domestic real interest rate to sand should cause desired saving minus desired investment to tt (",multiple_choice,,,286,4.0
19,"19. Under a system of fixed exchange rates, what happens if a country's currency is overvalued? (",multiple_choice,,,258,4.0
20,20. When the nominal exchange rate falls (,multiple_choice,,,466,4.0
21,21. In the Keynesian model (,multiple_choice,,,504,4.0
22,"22. Consider the following short run aggregate supply equation: Y = Y + b(P - P*), where Y is the real output, Y is the full employment output, P and P® are the actual and expected price levels, respectively. Which of the following is correct? (",multiple_choice,,,599,4.0
